"scenario2";"sd";"scenario";"usm";"lsystem";"mix";"damier";"Mng";"seed";"name";"keysc";"scenario1";"surfsolref";"nbplt";"nbplt1";"nbplt2";"Ytot";"densite";"densite1";"YEsp1";"densite2";"YEsp2";"Semprop1";"Yprop1";"Yprop2";"sd_val";"param_sd";"param_sc";"sc_val";"nb_param";"Ytot_Pur1";"Ytot_Pur2";"RY1";"RY2";"RYT";"OY";"deltaRY1";"deltaRY2";"CE";"SE";"keyid";"neutral";"nomTrait";"MngN";"gini1";"gini2";"dec5_Len_Fix0";"dec5_Len_Fix1";"dec5_Lfeuille_Fix0";"dec5_Lfeuille_Fix1";"dec5_phyllochron_Fix0";"dec5_phyllochron_Fix1";"dec5_Vmax2_Fix0";"dec5_Vmax2_Fix1";"dec5_ELmax_Fix0";"dec5_ELmax_Fix1";"dec5_PPtreshh_Fix0";"dec5_PPtreshh_Fix1";"Cor_PARi";"Cor_Nuptake";"Fix0_Cor_ParamAllNorm";"Fix1_Cor_ParamAllNorm";"Cor_PARivois";"Cor_PARiKin";"Cor_PARinonKin";"IDsim";"var_PARivois";"var_PARiKin";"var_PARinonKin"
33;"SD6-6";"33-1";2256;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";2;"toto_2256_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_2_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 2256";1;0.64;256;128;128;619.106593714625;400;200;410.802438059298;200;208.304155655326;0.5;0.663540725021993;0.336459274978007;0.15;"Len";"Len";-1;1;620.925657730789;613.532369757333;0.678804055992878;0.318241572574571;0.997045628567449;-0.490652629378928;0.178804055992878;-0.181758427425429;-1.82352376554698;2.66574227233601;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.617202603744193;0.508067942328779;68.0463144468677;66.3977484617509;59.3061688839689;52.8853276280319;57.6534619752264;43.1923513913801;46.8116747369556;48.3681385673051;40.0483254413483;65.8949670433367;49.2773663793118;43.8090851415078;0.995805069257648;0.992033769689366;0.259245029928253;0.265245144754912;-0.325748995882053;-0.140979854111952;-0.232293614019686;"Lusignan30Irr 33-1 SD6-6 2";2.12389789814238;2.40973098268334;2.87752393422477
33;"SD6-6";"33-1";2257;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";3;"toto_2257_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_3_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 2257";1;0.64;256;128;128;622.95398481;400;200;447.196674538587;200;175.757310271412;0.5;0.717864698586015;0.282135301413985;0.15;"Len";"Len";-1;1;620.925657730789;613.532369757333;0.693675702726624;0.302618791007538;0.996294493734162;-0.841547796710984;0.193675702726624;-0.197381208992462;-2.28714597788572;2.89119636234957;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.605277595691453;0.445229675285874;65.7258306744267;61.4718823583376;48.6343637677842;52.492606895346;40.533375101825;50.6510960709369;50.5292917445133;52.4798777653805;56.1952729554461;50.0061596690464;54.0864589433718;42.0519021850381;0.996308924280382;0.993132788666028;0.278810469681828;0.188017085791731;-0.131845590718217;0.0860602243013491;-0.23121904717389;"Lusignan30Irr 33-1 SD6-6 3";1.97826325058432;2.04448135766385;3.11245625581113
33;"SD6-6";"33-1";2258;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";4;"toto_2258_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_4_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 2258";1;0.64;256;128;128;619.517882101139;400;200;426.193004122195;200;193.324877978945;0.5;0.687943022204187;0.312056977795813;0.15;"Len";"Len";-1;1;620.925657730789;613.532369757333;0.713007866828068;0.291723470901923;1.00473133772999;4.47765734967516;0.213007866828068;-0.208276529098077;2.92031892077231;3.11467685780546;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.607907741092157;0.486483018773558;67.7893937387668;57.7887291125802;41.6681907444783;50.2886070537543;45.7754240940203;49.4687271652634;43.4028526278565;54.5573106731481;66.1136936364523;49.9176177915966;55.7929504016362;34.0123902550168;0.995749857941298;0.994468449225784;0.279608389842615;0.109440802404592;-0.253889375666783;-0.0857100273139667;-0.200577417080564;"Lusignan30Irr 33-1 SD6-6 4";2.59608758916619;2.77434636576962;3.18272855620733
33;"SD6-6";"33-1";2259;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";5;"toto_2259_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_5_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 2259";1;0.64;256;128;128;612.550877260212;400;200;412.430097036374;200;200.120780223838;0.5;0.673299332915939;0.326700667084061;0.15;"Len";"Len";-1;1;620.925657730789;613.532369757333;0.72837472261993;0.272710138446788;1.00108486106672;2.35403747130806;0.22837472261993;-0.227289861553212;0.669607726259449;3.36885949009714;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.590705393193786;0.481927166334702;51.6086628962015;60.0021936800429;50.4645064569824;61.0024087105063;51.4511600472139;48.5700179650498;57.1584332713344;46.8176907418771;58.2462794617259;57.38684188954;47.6771892929643;51.1593527343073;0.993322013485027;0.979323515712843;0.0288635297301853;0.240731222099403;-0.367879905828823;-0.18700177458534;-0.236156410625575;"Lusignan30Irr 33-1 SD6-6 5";2.2363456653636;2.20786672261134;3.32945028084855
33;"SD6-6";"33-1";3885;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";6;"toto_3885_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_6_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 3885";1;0.64;256;128;128;621.790480418456;400;200;387.900841183006;200;233.88963923545;0.5;0.623844933942949;0.376155066057051;0.15;"Len";"Len";-1;1;620.925657730789;613.532369757333;0.665950280570054;0.334133893363171;1.00008417393322;1.27856164625302;0.165950280570054;-0.165866106636829;0.0519545937868538;2.45321410493228;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.598505723103361;0.545868442789167;56.8503074661782;63.9574426513898;41.9214032746643;59.4210399863385;51.7436103918737;55.8740550235221;49.2471873517809;36.4048680584312;53.5806440058134;50.3829565667389;49.1151513179891;49.2427482802244;0.996177539523598;0.99354883121231;0.175958315299262;0.343069097647385;-0.286797590311222;-0.15139710742377;-0.180830048225142;"Lusignan30Irr 33-1 SD6-6 6";2.29864648447113;2.47413165179271;3.1780714571126
33;"SD6-6";"33-1";3886;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";7;"toto_3886_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_7_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 3886";1;0.64;256;128;128;619.425296491733;400;200;410.756805348912;200;208.66849114282;0.5;0.663125654821226;0.336874345178774;0.15;"Len";"Len";-1;1;620.925657730789;613.532369757333;0.617518848682143;0.382961796403417;1.00048064508556;1.16374200897212;0.117518848682143;-0.117038203596583;0.296668092121235;1.7341478337016;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.603888290988824;0.526264828075546;53.4539632911916;65.4699733475548;52.2845861604206;44.5302150200679;56.6054761563602;53.0712119875933;60.9552957148672;48.0160846699533;50.8312417196119;58.3934687040739;43.1673039575372;57.3163604414486;0.995495818116134;0.991803395540339;0.229669935805389;0.156144389521847;-0.306443158683141;-0.177125205933086;-0.163098311839338;"Lusignan30Irr 33-1 SD6-6 7";2.74403048389611;3.10531143919094;3.05080152716684
33;"SD6-6";"33-1";3887;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";8;"toto_3887_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_8_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 3887";1;0.64;256;128;128;620.103922496791;400;200;446.007087900433;200;174.096834596358;0.5;0.719245713048592;0.280754286951409;0.15;"Len";"Len";-1;1;620.925657730789;613.532369757333;0.694938011218947;0.304280847834625;0.999218859053572;0.96197759793813;0.194938011218947;-0.195719152165375;-0.482142855958826;2.88824090779376;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.605722806737313;0.414605870483548;60.6461724231257;58.5044746094442;44.7901336314871;41.2684138911009;53.9644062999491;47.7592150199885;39.414430746545;46.0659579583193;43.9028206188715;47.4372523518649;49.054400123567;55.8165678792415;0.996261384252447;0.992135638428307;0.2041784473235;0.0769194423415695;-0.188231322747989;-0.000865768046997306;-0.219456378853924;"Lusignan30Irr 33-1 SD6-6 8";2.4399187474595;2.59311564030901;3.01944277920399
33;"SD6-6";"33-1";3888;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30Irr";9;"toto_3888_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30Irr_9_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30Irr SD6-6 3888";1;0.64;256;128;128;616.108931154998;400;200;422.776463175307;200;193.332467979691;0.5;0.686204081448296;0.313795918551704;0.15;"Len";"Len";-1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"33-1_SD6-6_Lusignan30Irr";0;"T1-Len";"0N";0.58767362436824;0.484024276280333;57.2199552621883;55.6818115469193;49.5094967474581;62.1442517881464;56.0156952631804;45.0164394825958;47.192415577124;54.8044413603432;54.1576105029318;47.4178303588263;49.4686583468758;45.4278154202186;0.995993146565471;0.992336854516401;0.108694040456375;0.0729685696419416;-0.26392875986292;-0.0845797832055335;-0.220724584227932;"Lusignan30Irr 33-1 SD6-6 9";NA;NA;NA
33;"SD6-6";"33-1";3784;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30IrrNN";0;"toto_3784_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30IrrNN_0_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30IrrNN SD6-6 3784";1;0.64;256;128;128;1646.64482230645;400;200;1036.07027811198;200;610.574544194473;0.5;0.629200823442154;0.370799176557846;0.15;"Len";"Len";-1;1;1656.62249609454;1637.62921947131;0.632922410733267;0.362180320977333;0.9951027317106;-5.49527752982772;0.132922410733267;-0.137819679022667;-8.06641723197112;5.14227940428668;"33-1_SD6-6_Lusignan30IrrNN";0;"T1-Len";"N+";0.306061751818074;0.457078816729796;57.5598463751259;64.2894334568234;49.4578709990083;52.0794740396379;49.0250763263501;48.5440795899303;47.8266324298132;50.8285647173999;53.4358969041265;49.523956695147;51.4250044762925;48.0415320610888;0.993795907853312;0.989567123576079;0.4894594706993;0.651964547564266;-0.166833015275609;0.360097478639369;-0.496481870451182;"Lusignan30IrrNN 33-1 SD6-6 0";0.270685115612109;0.275388342847832;0.857361082021299
33;"SD6-6";"33-1";2150;"l-egume";"Fix0-Fix1";"damidouble4";"Lusignan30IrrNN";1;"toto_2150_l-egume_Fix0-Fix1_damidouble4_scenario33-1_Lusignan30IrrNN_1_Lusignan30_SD6-6_.csv";"33-1 Fix0-Fix1 Lusignan30IrrNN SD6-6 2150";1;0.64;256;128;128;1651.31777765842;400;200;1030.27391867429;200;621.04385898413;0.5;0.62391014777012;0.37608985222988;0.15;"Len";"Len";-1;1;1656.62249609454;1637.62921947131;0.607050070505874;0.388011664590162;0.995061735096036;-6.05381529856572;0.107050070505874;-0.111988335409838;-8.13394381590018;4.16025703466916;"33-1_SD6-6_Lusignan30IrrNN";0;"T1-Len";"N+";0.328672450339738;0.459936630889567;55.7158553547806;64.4842539842035;49.5917089012528;48.1260430922455;49.4259129365752;49.6707645676103;50.6864146238226;54.4655042278941;50.2831049885979;48.8417901111166;48.7191109881785;49.0443248298932;0.995159127711207;0.992280011804887;0.434016668048277;0.563023009428445;0.0136352589593156;0.351473002750414;-0.3324856853102;"Lusignan30IrrNN 33-1 SD6-6 1";0.298508912096534;0.309124269452999;0.650407725922025
