"Ytot";"Yprop1";"Yprop2";"OY";"RYT";"CE";"SE";"sd_val";"sc_val";"param_sd";"param_sc";"neutral";"Mng";"scenario";"dec5_Len_Fix0";"dec5_Len_Fix1";"dec5_Lfeuille_Fix0";"dec5_Lfeuille_Fix1";"dec5_phyllochron_Fix0";"dec5_phyllochron_Fix1";"dec5_Vmax2_Fix0";"dec5_Vmax2_Fix1";"dec5_ELmax_Fix0";"dec5_ELmax_Fix1";"dec5_PPtreshh_Fix0";"dec5_PPtreshh_Fix1";"Fix0_Cor_ParamAllNorm";"Fix1_Cor_ParamAllNorm";"Cor_PARiKin";"Cor_PARinonKin";"Cor_PARi";"Cor_Nuptake";"Cor_NuptakeKin";"Cor_NuptakenonKin";"Cor_PARivois";"gini1";"gini2";"keyid";"nomTrait";"complement";"MngN";"ref";"stab"
663.059376888138;0.508010909497729;0.491989090502271;-5.40850520002542;0.991897618762854;-5.40850520002541;0;0.15;0;"phyllochron";"all";1;"Lusignan30Irr";"1-1";51.7028144280316;51.424775898785;48.1943148551611;45.9664935655188;15.3612376149236;14.968657256019;54.7513885798306;54.9144908677402;52.2092182155969;52.8206117794746;47.7438112406736;53.2250108314013;0.638811263702106;0.668942725885237;-0.0889576836349145;-0.178765413898608;0.994299402316146;0.99380129705467;-0.0889576836349145;-0.178765413898608;-0.222499071101055;0.669495366005258;0.670030276990305;"1-1_SD14-14_Lusignan30Irr";"T1-phyllo";0;"0N";0.496201015781328;-0.00421192527905723
1656.68368229761;0.505210277282237;0.494789722717763;-0.711597258855112;0.999569771261842;-0.711597258855161;0;0.15;0;"phyllochron";"all";1;"Lusignan30IrrNN";"1-1";50.5991118942684;49.5679921654814;48.9518277472728;49.3067643223004;37.1689033560154;36.0941225345525;50.3420610598247;49.8795199847423;51.0339123512575;50.6640181970309;48.8094297314562;50.0366704359622;0.6306176149296;0.657845612964483;-0.112950754723398;-0.102987408652473;0.996535136121324;0.993451008457417;-0.112950754723398;-0.102987408652473;-0.173553107030572;0.394232365394987;0.404533504967719;"1-1_SD14-14_Lusignan30IrrNN";"T1-phyllo";0;"N+";0.498662618080573;-0.00387289536281016
623.581237015161;0.518420223734999;0.481579776265001;-3.55135457709679;0.994302408546239;-3.5513545770968;0;0.3;0;"PPtreshh";"all";1;"Lusignan30Irr";"1-1";49.8382628613086;51.3531223755678;53.8596570577883;48.8251089369931;55.2461589926722;47.7673087420609;48.5224370720475;47.7081180616951;52.1816927855802;49.7122565624606;40.554900759605;43.4628495692087;0.16549514470206;0.140853008447939;-0.142038728836618;-0.175180431306651;0.995719715741341;0.992344456826075;-0.142038728836618;-0.175180431306651;-0.263568997272499;0.586552109592859;0.579716773607999;"1-1_SD15-15_Lusignan30Irr";"T1-PPtresh";0;"0N";0.496201015781328;-0.0146212395163268
1648.95313602232;0.502635744131212;0.497364255868788;6.03698069844139;1.00367376356481;6.0369806984414;0;0.3;0;"PPtreshh";"all";1;"Lusignan30IrrNN";"1-1";50.381849614763;49.2665703154022;49.7583761423019;50.3021117745765;49.8791232157902;49.5916597216305;49.6220642893802;50.4579627285109;51.0489956478151;49.6820556740449;45.6903568456894;44.6450210034467;0.325850278610464;0.346538093128259;-0.090635355267308;-0.0665374545821931;0.995040315692513;0.993205236277872;-0.090635355267308;-0.0665374545821931;-0.12469621073932;0.37869470025826;0.38475417883385;"1-1_SD15-15_Lusignan30IrrNN";"T1-PPtresh";0;"N+";0.498662618080573;-0.00129836221178492
620.530140077735;0.5088141116485;0.4911858883515;-2.63574469260501;0.995762564709763;-2.63574469260498;0;0.15;0;"PPtreshh";"all";1;"Lusignan30Irr";"1-1";50.5985130777016;50.4427105299595;52.7340084364679;51.5219276424696;51.7497237485307;48.5423736052863;46.5771017807409;47.1892432759855;50.1296644310194;51.3376277417845;44.6555079428565;46.5152427378866;0.0901272518949218;0.0812272563874864;-0.1955976697107;-0.135515110227514;0.995497968527007;0.991036514558124;-0.1955976697107;-0.135515110227514;-0.2714739683884;0.579505712541701;0.578885817911412;"1-1_SD16-16_Lusignan30Irr";"T1-PPtresh";0;"0N";0.496201015781328;-0.00501512742982835
1657.44492103718;0.506870127324494;0.493129872675506;NA;NA;NA;NA;0.15;0;"PPtreshh";"all";1;"Lusignan30IrrNN";"1-1";50.7208852620738;49.8019104056199;49.5517665000514;49.3225812006061;49.7652812083948;48.5566436244706;49.3721742387636;50.375013687396;50.7052206757523;49.5838103336465;49.3396835377375;48.9061747475945;0.0808035883031899;0.0786353837139433;-0.12185431053912;-0.032171323112755;0.993736128775878;0.992550442795936;-0.12185431053912;-0.032171323112755;-0.118283650639593;0.354560753867645;0.368856484866473;"1-1_SD16-16_Lusignan30IrrNN";"T1-PPtresh";0;"N+";0.498662618080573;-0.00553274540506671
670.40297746192;0.469569228793808;0.530430771206192;-2.13041606239325;0.996838440217844;-2.13041606239322;0;0.3;0;"all";"all";1;"Lusignan30Irr";"1-1";53.697813584874;54.0569802369718;69.8486878060401;71.5029833078486;19.0070792189378;18.9355785741465;64.5050969348043;63.2175883863199;81.2640743084474;82.7481531662293;44.0739220091705;48.0952297620592;0.519431482912069;0.574139260882163;-0.113246012582266;-0.146415973608583;0.9890245416552;0.992832779753937;-0.113246012582266;-0.146415973608583;-0.202837166025427;0.731916180256087;0.747903027483232;"1-1_SD2-2_Lusignan30Irr";"T6";0;"0N";0.496201015781328;0.0342297554248637
1642.54951346052;0.492578602818198;0.507421397181802;2.93780590522385;1.00178777299121;2.93780590522391;0;0.3;0;"all";"all";1;"Lusignan30IrrNN";"1-1";62.9257879033909;60.3127362705768;64.9235261488126;64.5528566479162;31.5879726106427;34.1929353646709;56.9375013282722;57.1178997381022;55.8050722472477;58.2796854955854;45.3991409358503;49.1471494207473;0.746045275038132;0.744953477925095;-0.0880537436390795;-0.120531182443786;0.996444407952259;0.997199919795349;-0.0880537436390795;-0.120531182443786;-0.166089248704122;0.545523415181472;0.543198289291699;"1-1_SD2-2_Lusignan30IrrNN";"T6";0;"N+";0.498662618080573;0.00875877910122907
669.979806648263;0.502121848285462;0.497878151714538;0;NA;NA;NA;0.15;0;"lum";"all";1;"Lusignan30Irr";"1-1";56.6954627878831;53.482720489626;66.8149274839539;65.2096838972447;16.4665298880887;19.1838486254112;51.9376219208971;52.4140844805584;49.9307147463631;56.3175430114834;45.6667835392758;47.4090155464798;0.528043859477945;0.53662874169888;-0.0483246328392817;-0.158568570359747;0.994523448174325;0.994173139282258;-0.0483246328392817;-0.158568570359747;-0.170098482672623;0.670885914375035;0.674217682464842;"1-1_SD23-23_Lusignan30Irr";"T3L";0;"0N";0.496201015781328;0.00167713593321012
1650.17701152787;0.505458090274267;0.494541909725733;0;NA;NA;NA;0.15;0;"lum";"all";1;"Lusignan30IrrNN";"1-1";58.7252799620562;55.7722856962156;59.2604057156745;58.379118782064;38.66614944145;39.3036682347081;50.5362940274454;50.4508425260994;50.3087894005602;50.9039032149011;48.6990761413884;50.6381589702456;0.724788250850629;0.693581948188488;-0.089942592677169;-0.0953108946471188;0.996476537119617;0.99451361840672;-0.089942592677169;-0.0953108946471188;-0.149367018368967;0.422587509191248;0.424498042668671;"1-1_SD23-23_Lusignan30IrrNN";"T3L";0;"N+";0.498662618080573;-0.00412070835483941
632.281893271348;0.506054873597013;0.493945126402987;0;NA;NA;NA;0.15;0;"azo";"all";1;"Lusignan30Irr";"1-1";45.0384282661189;47.3012899283248;48.9704338152781;52.1442546016167;51.5742583199757;48.8756429149349;62.6757418738663;60.9355979080503;81.2443008342662;80.5421572477076;53.07294407771;47.04309306097;0.482466217132301;0.48247402943728;-0.118595254597195;-0.163861151857624;0.994521208438448;0.988047956484064;-0.118595254597195;-0.163861151857624;-0.229231158574949;0.603860254659993;0.596969440361567;"1-1_SD24-24_Lusignan30Irr";"T3N";0;"0N";0.496201015781328;-0.00225588937834154
1657.00531646868;0.505329995965252;0.494670004034748;0;NA;NA;NA;0.15;0;"azo";"all";1;"Lusignan30IrrNN";"1-1";50.2113787541;49.9191865944721;48.8126581007142;49.7883312785267;50.197220995439;48.847246440371;53.1437182122982;54.7886490557015;53.7047817447677;53.6883556917397;50.1753930264323;50.1220158399269;0.307383150885955;0.322733086261857;-0.127560291635659;-0.0670080568431809;0.993815179163949;0.992050539952022;-0.127560291635659;-0.0670080568431809;-0.158430894071535;0.371272633938769;0.374020926762157;"1-1_SD24-24_Lusignan30IrrNN";"T3N";0;"N+";0.498662618080573;-0.00399261404582435
680.856364896183;0.50472819426167;0.49527180573833;0;NA;NA;NA;0.3;0;"lum";"all";1;"Lusignan30Irr";"1-1";60.1758954185786;54.0647555577548;69.9637482646685;69.4611294963354;14.1342276969465;14.2629180202777;49.7736617499809;52.5371529850302;48.1724808149514;57.4465480953706;48.1708280178758;51.5946600417554;0.583167434249044;0.591515933878161;-0.0975732314529933;-0.147137181519163;0.991783790745392;0.994201057714785;-0.0975732314529933;-0.147137181519163;-0.19451585708488;0.710616980844124;0.707753748685404;"1-1_SD25-25_Lusignan30Irr";"T3L";0;"0N";0.496201015781328;-0.000929210042998341
1670.71012535453;0.508902842673912;0.491097157326088;0;NA;NA;NA;0.3;0;"lum";"all";1;"Lusignan30IrrNN";"1-1";64.5432324996213;60.6242969805715;65.0790872234534;64.5792763818102;29.4199940396409;30.7286533374571;50.6939752132206;51.8196829837103;47.9410549444139;52.3095008168598;47.7616767534673;51.1177117592079;0.799624704792159;0.779634837684938;-0.099502262116427;-0.130017340573814;0.997893332659694;0.997316137272028;-0.099502262116427;-0.130017340573814;-0.18266093871397;0.541050696873373;0.538066963332716;"1-1_SD25-25_Lusignan30IrrNN";"T3L";0;"N+";0.498662618080573;-0.00756546075448505
638.935122971907;0.504042379006233;0.495957620993767;0;NA;NA;NA;0.3;0;"azo";"all";1;"Lusignan30Irr";"1-1";46.7822420152559;48.3382873621537;49.0072513694169;52.8137696196501;50.0340722084647;49.6895608062522;66.9379452029747;63.4528206433801;82.9422129369426;82.4575695961891;48.6277587946023;45.3169679019936;0.583202658886271;0.541733217325649;-0.116180946470852;-0.136007980648076;0.993654045570798;0.988645190525975;-0.116180946470852;-0.136007980648076;-0.203143678999965;0.636619994195185;0.630030040919542;"1-1_SD26-26_Lusignan30Irr";"T3N";0;"0N";0.496201015781328;-0.00024339478756108
1633.27497689482;0.504661871381005;0.495338128618995;0;NA;NA;NA;0.3;0;"azo";"all";1;"Lusignan30IrrNN";"1-1";49.6089589773956;49.7345559015329;48.7500083059359;51.3537740869611;49.9694639434859;49.7646809779043;55.8058491393177;56.8179855055721;56.5375726787304;56.2000824636837;47.8940565762379;46.8402045321414;0.506581701746704;0.525619829022334;-0.13017836182397;-0.108891192701459;0.995064245173827;0.994196175410399;-0.13017836182397;-0.108891192701459;-0.186168803267116;0.416504852086898;0.418732147630398;"1-1_SD26-26_Lusignan30IrrNN";"T3N";0;"N+";0.498662618080573;-0.00332448946157826
662.158577252729;0.495876201578945;0.504123798421055;-0.446266572313212;0.999324195622065;-0.446266572313234;0;0.15;0;"all";"all";1;"Lusignan30Irr";"1-1";51.9147966064815;50.1833831214235;66.2915334603392;65.959573665092;25.2406684425887;24.2113244777574;58.6594751780736;61.2448989801968;79.0445684920235;79.1626895416355;48.046077806178;50.0330208339349;0.507255845596449;0.531105428718528;-0.0902638446005152;-0.132751604285712;0.993341691569805;0.993000642218876;-0.0902638446005152;-0.132751604285712;-0.175279431568929;0.654663301530703;0.66390688610571;"1-1_SD3-3_Lusignan30Irr";"T6";0;"0N";0.496201015781328;0.00792278263972673
1649.45009492848;0.502432915281968;0.497567084718032;0.959921662674112;1.00058159515641;0.959921662674116;0;0.15;0;"all";"all";1;"Lusignan30IrrNN";"1-1";57.9739903121451;56.6978236429309;60.3978277072335;59.6430895881506;39.5791287025347;40.6548149000137;54.4015265449494;53.646322220181;51.8542793618326;53.5714458162692;48.5012171526745;50.8773066093387;0.641294820631255;0.628458791899672;-0.0973387003347101;-0.149932097622985;0.996636096705186;0.994718418587009;-0.0973387003347101;-0.149932097622985;-0.196478360919238;0.426485341227732;0.441244973200576;"1-1_SD3-3_Lusignan30IrrNN";"T6";0;"N+";0.498662618080573;-0.00109553336254098
622.001645768034;0.51271002733101;0.48728997266899;-0.638204547440021;0.9989738572216;-0.638204547440034;0;0.3;0;"Len";"all";1;"Lusignan30Irr";"1-1";67.7159729123626;67.9812701731408;52.4105988587824;49.1832827161973;52.1500216528639;47.2680454027588;48.4921167811373;46.758717843375;49.8839749179595;55.281959229754;50.1378632468493;48.2374407324843;0.31667136871295;0.291313828458105;-0.167090069493102;-0.140636195239281;0.995721970595969;0.991784308928771;-0.167090069493102;-0.140636195239281;-0.247660255064644;0.591195149380073;0.581145124090346;"1-1_SD5-5_Lusignan30Irr";"T1-Len";0;"0N";0.496201015781328;-0.0089110431123382
1659.8340164025;0.499282410046794;0.500717589953206;-1.54525561357891;0.99906548454286;-1.54525561357889;0;0.3;0;"Len";"all";1;"Lusignan30IrrNN";"1-1";63.7374816569396;63.1035553357004;49.4649834679637;50.1668751039684;49.784087646498;49.7794027820072;49.1964360352444;50.6540576146886;50.2868074200627;49.7596669279759;49.8133201886363;50.414017861146;0.691519561844519;0.683362556299167;-0.102864704468728;-0.00888464498816216;0.994020842654675;0.99042558553343;-0.102864704468728;-0.00888464498816216;-0.0833279577731727;0.387818276585188;0.389960054264068;"1-1_SD5-5_Lusignan30IrrNN";"T1-Len";0;"N+";0.498662618080573;0.00205497187263343
621.210395302975;0.531311312456411;0.468688687543589;-0.861698453763754;0.998612235711256;-0.861698453763768;0;0.15;0;"Len";"all";1;"Lusignan30Irr";"1-1";64.1387452199927;59.8860260750752;48.64471841894;50.5723313447778;49.1080593025147;49.781949000577;45.9070015901754;48.1234294583175;49.9744180169602;53.5337727011145;48.9733362536536;47.2087118788566;0.250763729406452;0.189602253492436;-0.154885938500996;-0.137056725005751;0.995690433816524;0.99149601831619;-0.154885938500996;-0.137056725005751;-0.238797467974516;0.594804673878492;0.573854457178556;"1-1_SD6-6_Lusignan30Irr";"T1-Len";0;"0N";0.496201015781328;-0.0275123282377392
1658.99915401653;0.499369057900641;0.500630942099359;1.56160501075427;1.00094264385184;1.56160501075425;0;0.15;0;"Len";"all";1;"Lusignan30IrrNN";"1-1";58.926692319105;57.1989474250078;49.0911611214487;49.7059235782927;50.0203311000197;49.5884205282018;48.9920768283898;50.17731367949;50.6399932694673;49.3741803639962;50.1168556354594;49.7877061440563;0.477762270402829;0.42687565550531;-0.11642697959045;0.00700007022735278;0.994059191870557;0.991625612953405;-0.11642697959045;0.00700007022735278;-0.0847593924367561;0.377777094273161;0.380298934910775;"1-1_SD6-6_Lusignan30IrrNN";"T1-Len";0;"N+";0.498662618080573;0.00196832401878594
623.016033235785;0.516735968648293;0.483264031351707;-1.00622416959794;0.998389675636441;-1.00622416959794;0;0.3;0;"Vmax2";"all";1;"Lusignan30Irr";"1-1";48.2492529647151;50.5433403246696;51.4318144969685;50.6138491898239;48.5131572790784;43.9168887476742;77.182724500454;76.987302607488;54.2500243867629;50.6832908051058;47.4594755918114;47.6003061916323;0.467095636549368;0.462817792459633;-0.155436991730554;-0.20141342679309;0.995123757575496;0.990502154269866;-0.155436991730554;-0.20141342679309;-0.296715842306655;0.642112877334014;0.629707640200856;"1-1_SD7-7_Lusignan30Irr";"T1-Vmax2";0;"0N";0.496201015781328;-0.0129369844296212
1645.83838796193;0.497458679325223;0.502541320674776;5.5802287601574;1.00339649216933;5.58022876015736;0;0.3;0;"Vmax2";"all";1;"Lusignan30IrrNN";"1-1";50.1908554891415;49.1608166225126;49.0360779494788;50.0261526129591;49.2690332451002;48.921973258743;59.3004275268924;60.0768810382205;50.2335783169338;50.481925355592;49.5628720224508;49.6020056135281;0.50416601432706;0.51856565855379;-0.0986688938149941;-0.0515085004982826;0.99411212900165;0.993368600305856;-0.0986688938149941;-0.0515085004982826;-0.118611895246912;0.383902524361223;0.390293498101999;"1-1_SD7-7_Lusignan30IrrNN";"T1-Vmax2";0;"N+";0.498662618080573;0.00387870259420359
621.386658492294;0.509697705917889;0.490302294082111;-1.49966877958791;0.997598833904568;-1.49966877958791;0;0.15;0;"Vmax2";"all";1;"Lusignan30Irr";"1-1";48.7663481861335;49.379023717133;52.2043237420943;50.5265282029907;48.7368344612851;44.8632338007099;68.2646686294935;66.9518733107463;54.9028995001617;51.7396752181281;45.6670123783635;49.1350205811729;0.338119693791949;0.304037876405701;-0.158736914083417;-0.184509034884577;0.995367245307282;0.990761061918287;-0.158736914083417;-0.184509034884577;-0.285985883030481;0.606684913128774;0.598714132677737;"1-1_SD8-8_Lusignan30Irr";"T1-Vmax2";0;"0N";0.496201015781328;-0.0058987216992174
1655.63541036986;0.504901510331719;0.495098489668281;2.96996867195167;1.00179898246341;2.96996867195169;0;0.15;0;"Vmax2";"all";1;"Lusignan30IrrNN";"1-1";50.9283422569157;49.6229135675344;49.5517739867194;49.6996302048679;50.3535582294262;49.1907557862255;54.0246177891166;55.2499681877498;51.0652612639043;49.7822653652531;50.0568372738433;49.9274981659423;0.264637025530503;0.296958148047655;-0.0598506759209714;-0.0925611615853915;0.993292364002473;0.992175876154109;-0.0598506759209714;-0.0925611615853915;-0.118776003377989;0.358160477636325;0.371403259233755;"1-1_SD8-8_Lusignan30IrrNN";"T1-Vmax2";0;"N+";0.498662618080573;-0.00356412841229181
639.995474121531;0.495718842367423;0.504281157632577;-3.31810688091432;0.994829925081033;-3.31810688091432;0;0.3;0;"ELmax";"all";1;"Lusignan30Irr";"1-1";47.6531758582833;47.6717487785545;47.0644610350431;53.0494401716329;49.1706081239106;48.1436037608032;50.7860387679709;49.0615793176056;82.8385775176076;83.2347880069848;53.7513014225592;50.6374156475744;0.623336919733337;0.619186933405738;-0.12782843647694;-0.153733522296966;0.99368642875432;0.989283697137769;-0.12782843647694;-0.153733522296966;-0.227418571750815;0.600718011312407;0.611846382293721;"1-1_SD9-9_Lusignan30Irr";"T1-ELmax";0;"0N";0.496201015781328;0.00808014185124878
1649.22336140462;0.498457513006322;0.501542486993678;6.05562229415634;1.00367988789901;6.05562229415637;0;0.3;0;"ELmax";"all";1;"Lusignan30IrrNN";"1-1";49.5951267504303;50.7286534769744;49.2122695297195;50.5606535425881;49.3995030229727;49.4808462681849;49.3396373222942;50.3873612192667;57.5652065488914;56.9468878093108;49.7695641061446;49.6894394908407;0.4608228105904;0.435996200687294;-0.0851684437787601;-0.0401898213786879;0.99493699911243;0.993880505730724;-0.0851684437787601;-0.0401898213786879;-0.101060458419242;0.393840825056397;0.396418097893015;"1-1_SD9-9_Lusignan30IrrNN";"T1-ELmax";0;"N+";0.498662618080573;0.00287986891310482
680.282660348483;0.118642241047066;0.881357758952934;26.6784268390322;1.01726287133026;11.2889942890762;30.7788650999118;0.001;1.5;"all";"Lfeuille";0;"Lusignan30Irr";"10-1";49.921810214607;46.9531480878202;49.3490854385383;52.8652120686986;50.634051835857;48.5047916280625;50.1196094782221;48.6127217613255;50.5287843353671;52.3242767857069;50.4910122582984;48.3692354529408;-0.0332627541966006;0.0377878528431014;0.204446785779518;-0.378594139660703;0.994892429416528;0.996101432197928;0.204446785779518;-0.378594139660703;-0.207261212354495;0.319245039002318;0.55476818424908;"10-1_SD1-1_Lusignan30Irr";"T1-Lf";0;"0N";0.881357758952934;0
1703.48430394255;0.26252772961324;0.73747227038676;15.1412619624145;0.998191336909972;-3.05579930040019;36.3941225256292;0.001;1.5;"all";"Lfeuille";0;"Lusignan30IrrNN";"10-1";50.1007624135195;48.9895855211335;48.7841111204118;49.0056640390737;50.3278981684234;48.558908098166;49.1987716097836;49.8128134251272;50.0559351096448;50.1238304100409;50.4142160557008;49.3816076492188;-0.00349018667935383;0.00950851826367994;0.516453823396014;-0.576249604815949;0.997099867261421;0.997004158202112;0.516453823396014;-0.576249604815949;-0.0871166113271587;0.418081431704383;0.425826468499401;"10-1_SD1-1_Lusignan30IrrNN";"T1-Lf";0;"N+";0.73747227038676;0
